product_name,brand,product_url,product_type,ingredients,price,ingredients_list,nb_ingredients,volume,volume_unit
The Chemistry Brand Heel Hydration Complex 100ml,The Chemistry Brand,https://www.lookfantastic.com/the-chemistry-brand-heel-hydration-complex-100ml/10985287.html,Moisturiser,"water (aqua), propanediol, caprylic/capric triglyceride, cetearyl alcohol, cetearyl glucoside, cyclopentasiloxane, cetyl alcohol, glycerin, tremella fuciformis sporocarp extract, cellulose, pseudoalteromonas ferment extract, calendula officinalis flower extract, alanine, proline, serine, tocopherol, glycine soja oil, dimethicone/vinyl dimethicone crosspolymer, sodium polyacrylate, menthol, betaine, xanthan gum, caprylyl glycol, potassium sorbate, acrylates/c12-22 alkyl methacrylate copolymer, ethyl menthane carboxamide, hydroxypropylcellulose, menthyl lactate, propylene glycol, methyl diisopropyl propionamide, ethylhexylglycerin, sodium phosphate, sodium hydroxide, chlorphenesin, phenoxyethanol, fragrance (parfum), citral, coumarin, geraniol, limonene, linalool.",14.99,"['water (aqua)', 'propanediol', 'caprylic/capric triglyceride', 'cetearyl alcohol', 'cetearyl glucoside', 'cyclopentasiloxane', 'cetyl alcohol', 'glycerin', 'tremella fuciformis sporocarp extract', 'cellulose', 'pseudoalteromonas ferment extract', 'calendula officinalis flower extract', 'alanine', 'proline', 'serine', 'tocopherol', 'glycine soja oil', 'dimethicone/vinyl dimethicone crosspolymer', 'sodium polyacrylate', 'menthol', 'betaine', 'xanthan gum', 'caprylyl glycol', 'potassium sorbate', 'acrylates/c12-22 alkyl methacrylate copolymer', 'ethyl menthane carboxamide', 'hydroxypropylcellulose', 'menthyl lactate', 'propylene glycol', 'methyl diisopropyl propionamide', 'ethylhexylglycerin', 'sodium phosphate', 'sodium hydroxide', 'chlorphenesin', 'phenoxyethanol', 'fragrance (parfum)', 'citral', 'coumarin', 'geraniol', 'limonene', 'linalool']",41,100.0,ml
The Chemistry Brand Intense Youth Complex Hand Cream 100ml,The Chemistry Brand,https://www.lookfantastic.com/the-chemistry-brand-intense-youth-complex-hand-cream-100ml/10985285.html,Moisturiser,"water (aqua), propanediol, caprylic/capric triglyceride, cetearyl alcohol, cetearyl glucoside, cyclopentasiloxane, cetyl alcohol, glycerin, tremella fuciformis sporocarp extract, cellulose, pseudoalteromonas ferment extract, calendula officinalis flower extract, alanine, proline, serine, tocopherol, glycine soja oil, dimethicone/vinyl dimethicone crosspolymer, sodium polyacrylate, menthol, betaine, xanthan gum, caprylyl glycol, potassium sorbate, acrylates/c12-22 alkyl methacrylate copolymer, ethyl menthane carboxamide, hydroxypropylcellulose, menthyl lactate, propylene glycol, methyl diisopropyl propionamide, ethylhexylglycerin, sodium phosphate, sodium hydroxide, chlorphenesin phenoxyethanol, fragrance (parfum), citral, coumarin, geraniol, limonene, linalool.",18.99,"['water (aqua)', 'propanediol', 'caprylic/capric triglyceride', 'cetearyl alcohol', 'cetearyl glucoside', 'cyclopentasiloxane', 'cetyl alcohol', 'glycerin', 'tremella fuciformis sporocarp extract', 'cellulose', 'pseudoalteromonas ferment extract', 'calendula officinalis flower extract', 'alanine', 'proline', 'serine', 'tocopherol', 'glycine soja oil', 'dimethicone/vinyl dimethicone crosspolymer', 'sodium polyacrylate', 'menthol', 'betaine', 'xanthan gum', 'caprylyl glycol', 'potassium sorbate', 'acrylates/c12-22 alkyl methacrylate copolymer', 'ethyl menthane carboxamide', 'hydroxypropylcellulose', 'menthyl lactate', 'propylene glycol', 'methyl diisopropyl propionamide', 'ethylhexylglycerin', 'sodium phosphate', 'sodium hydroxide', 'chlorphenesin phenoxyethanol', 'fragrance (parfum)', 'citral', 'coumarin', 'geraniol', 'limonene', 'linalool']",40,100.0,ml
The INKEY List Apple Cider Vinegar Acid Peel 30ml,The INKEY List,https://www.lookfantastic.com/the-inkey-list-apple-cider-vinegar-acid-peel-30ml/12435693.html,Peel,"Aqua (Water/Eau), Glycolic Acid, Glycerin, Caprylyl/Capryl Glucoside, Polysorbate 20, Vaccinium Myrtillus (Bilberry) Fruit Extract, Acetum (Apple Vinegar/Vinaigre), Sodium Hydroxide, Propanediol, Xanthan Gum, Saccharum Officinarum (Sugar Cane) Extract, Lactobacillus/Vaccinium Macrocarpon Fruit Ferment Filtrate, Phenoxyethanol, Hippophae Rhamnoides (Seabuckthorn) Fruit Oil, Salix Alba (Willow) Bark Extract, Maltodextrin, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Citronellyl Methylcrotonate, Acer Saccharum (Sugar Maple) Extract, Ethylhexylglycerin, Leuconostoc/Radish Root Ferment Filtrate, Biosaccharide Gum-1, Phytic Acid, Agastache Mexicana Flower/Leaf/Stem Extract.",14.99,"['aqua (water/eau)', 'glycolic acid', 'glycerin', 'caprylyl/capryl glucoside', 'polysorbate 20', 'vaccinium myrtillus (bilberry) fruit extract', 'acetum (apple vinegar/vinaigre)', 'sodium hydroxide', 'propanediol', 'xanthan gum', 'saccharum officinarum (sugar cane) extract', 'lactobacillus/vaccinium macrocarpon fruit ferment filtrate', 'phenoxyethanol', 'hippophae rhamnoides (seabuckthorn) fruit oil', 'salix alba (willow) bark extract', 'maltodextrin', 'citrus aurantium dulcis (orange) fruit extract', 'citrus limon (lemon) fruit extract', 'citronellyl methylcrotonate', 'acer saccharum (sugar maple) extract', 'ethylhexylglycerin', 'leuconostoc/radish root ferment filtrate', 'biosaccharide gum-1', 'phytic acid', 'agastache mexicana flower/leaf/stem extract']",25,30.0,ml
The INKEY List Bakuchiol Moisturiser 30ml,The INKEY List,https://www.lookfantastic.com/the-inkey-list-bakuchiol-moisturiser-30ml/12211783.html,Moisturiser,"Aqua (Water/ Eau), Squalane, Glycerin, Propanediol, Plukenetia Volubilis Seed Oil (Sacha Inchi oil), Dicaprylyl Carbonate, Bakuchiol, Phenoxyethanol, Sodium Caproyl Prolinate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Carbomer, Sodium Hydroxide, Ethylhexylglycerin, Sodium Stearoyl Glutamate, Polysorbate 60, Phytic Acid, Glyceryl Polyacrylate, Sorbitan Isostearate, Tocopherol.",9.99,"['aqua (water/ eau)', 'squalane', 'glycerin', 'propanediol', 'plukenetia volubilis seed oil (sacha inchi oil)', 'dicaprylyl carbonate', 'bakuchiol', 'phenoxyethanol', 'sodium caproyl prolinate', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer', 'carbomer', 'sodium hydroxide', 'ethylhexylglycerin', 'sodium stearoyl glutamate', 'polysorbate 60', 'phytic acid', 'glyceryl polyacrylate', 'sorbitan isostearate', 'tocopherol']",19,30.0,ml
The INKEY List Caffeine Eye Serum 15ml,The INKEY List,https://www.lookfantastic.com/the-inkey-list-caffeine-eye-serum-15ml/12208011.html,Eye Care,"Propanediol, Polyglyceryl-6 Distearate, Cetyl Alcohol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Jojoba Esters, Glyceryl Dibehenate, Albizia Julibrissin Bark Extract, Squalane, Caffeine, Polyglyceryl-3 Beeswax, Phospholipids, Tribehenin, Ethylhexylglycerin, Xanthan Gum, Glycine Soja (Soybean) Extract, Polysorbate 60, Disodium Edta, Glyceryl Behenate, Butylene Glycol, Glycine Soja (Soybean) Sterol, Leuconostoc/Radish Root Ferment Filtrate, Hyaluronic Acid, Carbomer, Darutoside, Polysorbate 20, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Phenoxyethanol.",8.99,"['propanediol', 'polyglyceryl-6 distearate', 'cetyl alcohol', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer', 'jojoba esters', 'glyceryl dibehenate', 'albizia julibrissin bark extract', 'squalane', 'caffeine', 'polyglyceryl-3 beeswax', 'phospholipids', 'tribehenin', 'ethylhexylglycerin', 'xanthan gum', 'glycine soja (soybean) extract', 'polysorbate 60', 'disodium edta', 'glyceryl behenate', 'butylene glycol', 'glycine soja (soybean) sterol', 'leuconostoc/radish root ferment filtrate', 'hyaluronic acid', 'carbomer', 'darutoside', 'polysorbate 20', 'palmitoyl tetrapeptide-7', 'palmitoyl tripeptide-1', 'phenoxyethanol']",28,15.0,ml
The INKEY List Multi-Biotic Moisturiser 30ml,The INKEY List,https://www.lookfantastic.com/the-inkey-list-multi-biotic-moisturiser-30ml/12211785.html,Moisturiser,"Aqua (Water), Inulin, Glycerin, Isoamyl Laurate, Propanediol, Squalane, Cetearyl Olivate, Sorbitan Olivate, Avena Sativa (Oat) Kernel Oil, Phenoxyethanol, Yogurt Powder, Sodium Caproyl Prolinate, Carbomer, Isoamyl Cocoate, Benzyl Alcohol, Sodium Hyaluronate, Sodium Stearoyl Glutamate, Ethylhexylglycerin, Diglucosyl Gallic Acid, Trisodium Ethylenediamine Disuccinate, Dehydroacetic Acid Polysorbate 60, Dehydroacetic Acid, Citric Acid, Heptapeptide-7, Lecithin, Potassium Sorbate, Propanediol, Sodium Benzoate, Xanthan Gum, Sorbitan Isostearate.",12.99,"['aqua (water)', 'inulin', 'glycerin', 'isoamyl laurate', 'propanediol', 'squalane', 'cetearyl olivate', 'sorbitan olivate', 'avena sativa (oat) kernel oil', 'phenoxyethanol', 'yogurt powder', 'sodium caproyl prolinate', 'carbomer', 'isoamyl cocoate', 'benzyl alcohol', 'sodium hyaluronate', 'sodium stearoyl glutamate', 'ethylhexylglycerin', 'diglucosyl gallic acid', 'trisodium ethylenediamine disuccinate', 'dehydroacetic acid polysorbate 60', 'dehydroacetic acid', 'citric acid', 'heptapeptide-7', 'lecithin', 'potassium sorbate', 'propanediol', 'sodium benzoate', 'xanthan gum', 'sorbitan isostearate']",30,30.0,ml
The INKEY List Peptide Moisturizer 50ml,The INKEY List,https://www.lookfantastic.com/the-inkey-list-peptide-moisturizer-50ml/12435692.html,Moisturiser,"Aqua (Water/Eau), Caprylic/Capric Triglyceride, Glycerin, C12-15 Alkyl Benzoate, Cetearyl Alcohol, Glyceryl Stearate SE, Betaine, Butylene Glycol, Phenoxyethanol, Benzyl Alcohol, Carbomer, Butyrospermum Parkii (Shea) Butter, Sodium Stearoyl Glutamate, Sodium Hydroxide, Ethylhexylglycerin, Sodium Gluconate, Tocopheryl Acetate, Dehydroacetic Acid, Hydrogenated Lecithin, Phenethyl Alcohol, Acetyl Hexapeptide-37, Maltodextrin, Pentapeptide-48.",14.99,"['aqua (water/eau)', 'caprylic/capric triglyceride', 'glycerin', 'c12-15 alkyl benzoate', 'cetearyl alcohol', 'glyceryl stearate se', 'betaine', 'butylene glycol', 'phenoxyethanol', 'benzyl alcohol', 'carbomer', 'butyrospermum parkii (shea) butter', 'sodium stearoyl glutamate', 'sodium hydroxide', 'ethylhexylglycerin', 'sodium gluconate', 'tocopheryl acetate', 'dehydroacetic acid', 'hydrogenated lecithin', 'phenethyl alcohol', 'acetyl hexapeptide-37', 'maltodextrin', 'pentapeptide-48']",23,50.0,ml
The INKEY List Turmeric Moisturiser 30ml,The INKEY List,https://www.lookfantastic.com/the-inkey-list-turmeric-moisturiser-30ml/12208017.html,Moisturiser,"Aqua (Water), Squalane, Cocos Nucifera (Coconut) Oil, C12-16 Alcohols, Avena Sativa (Oat) Kernel Flour, Curcuma Longa Root (Turmeric) Root Extract, Avena Sativa (Oat) Kernel Oil, Palmitic Acid, Tocopheryl Acetate, Phenoxyethanol, Lecithin, Glycerin, Xanthan Gum, Sodium Levulinate, Sodium Anisate, Ethylhexylglycerin, Sodium Stearoyl Glutamate, Trisodium Ethylenediamine Disuccinate, Tocopherol.",7.99,"['aqua (water)', 'squalane', 'cocos nucifera (coconut) oil', 'c12-16 alcohols', 'avena sativa (oat) kernel flour', 'curcuma longa root (turmeric) root extract', 'avena sativa (oat) kernel oil', 'palmitic acid', 'tocopheryl acetate', 'phenoxyethanol', 'lecithin', 'glycerin', 'xanthan gum', 'sodium levulinate', 'sodium anisate', 'ethylhexylglycerin', 'sodium stearoyl glutamate', 'trisodium ethylenediamine disuccinate', 'tocopherol']",19,30.0,ml
"The Ordinary ""B"" Oil 30ml",The Ordinary,https://www.lookfantastic.com/the-ordinary-b-oil-30ml/11919043.html,Oil,"Caprylic/Capric Triglyceride, Squalane, Crambe Abyssinica Seed Oil, Bisabolol, Simmondsia Chinensis Seed Oil, Ethylhexyl Stearate, Isochrysis Galbana Extract, Adansonia Digitata Seed Oil, Argania Spinosa Kernel Oil, Borago Officinalis Seed Oil, Rosa Canina Seed Oil, Sclerocarya Birrea Seed Oil, Oenocarpus Bataua Fruit Oil, Plukenetia Volubilis Seed Oil, Bertholletia Excelsa Seed Oil, Solanum Lycopersicum (Tomato) Fruit Extract, Hydroxymethoxyphenyl Decanone, Rosmarinus Officinalis (Rosemary) Leaf Extract, Tocopherol.",9.0,"['caprylic/capric triglyceride', 'squalane', 'crambe abyssinica seed oil', 'bisabolol', 'simmondsia chinensis seed oil', 'ethylhexyl stearate', 'isochrysis galbana extract', 'adansonia digitata seed oil', 'argania spinosa kernel oil', 'borago officinalis seed oil', 'rosa canina seed oil', 'sclerocarya birrea seed oil', 'oenocarpus bataua fruit oil', 'plukenetia volubilis seed oil', 'bertholletia excelsa seed oil', 'solanum lycopersicum (tomato) fruit extract', 'hydroxymethoxyphenyl decanone', 'rosmarinus officinalis (rosemary) leaf extract', 'tocopherol']",19,30.0,ml
The Ordinary 10% Agireline Solution 30ml,The Ordinary,https://www.lookfantastic.com/the-ordinary-10-agireline-solution-30ml/11416769.html,Serum,"Aqua (Water), Propanediol, Acetyl Hexapeptide-8, Trisodium Ethylenediamine Disuccinate, Gellan Gum, Sodium Chloride, Isoceteth-20, Dimethyl Isosorbide, Potassium Sorbate, Phenoxyethanol, Chlorphenesin.",5.8,"['aqua (water)', 'propanediol', 'acetyl hexapeptide-8', 'trisodium ethylenediamine disuccinate', 'gellan gum', 'sodium chloride', 'isoceteth-20', 'dimethyl isosorbide', 'potassium sorbate', 'phenoxyethanol', 'chlorphenesin']",11,30.0,ml
The Ordinary 100% Cold Pressed Virgin Marula Oil 30ml,The Ordinary,https://www.lookfantastic.com/the-ordinary-100-cold-pressed-virgin-marula-oil-30ml/11416763.html,Oil,Sclerocarya Birrea Seed Oil.,8.4,['sclerocarya birrea seed oil'],1,30.0,ml
The Ordinary 100% Pycnogenol 5% 15ml,The Ordinary,https://www.lookfantastic.com/the-ordinary-100-pycnogenol-5-15ml/12049287.html,Serum,"Propanediol, Pinus Pinaster Bark Extract.",8.9,"['propanediol', 'pinus pinaster bark extract']",2,15.0,ml
The Ordinary Buffet Supersize Serum 60ml,The Ordinary,https://www.lookfantastic.com/the-ordinary-buffet-supersize-serum-60ml/12243646.html,Serum,"Aqua (Water), Glycerin, Lactococcus Ferment Lysate, Acetyl Hexapeptide-8, Pentapeptide-18, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-38, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Acetylarginyltryptophyl Diphenylglycine, Sodium Hyaluronate Crosspolymer, Sodium Hyaluronate, Allantoin, Glycine, Alanine, Serine, Valine, Isoleucine, Proline, Threonine, Histidine, Phenylalanine, Arginine, Aspartic Acid, Trehalose, Fructose, Glucose, Maltose, Urea, Sodium PCA, PCA, Sodium Lactate, Citric Acid, Hydroxypropyl Cyclodextrin, Sodium Chloride, Sodium Hydroxide, Butylene Glycol, Pentylene Glycol, Acacia Senegal Gum, Xanthan Gum, Carbomer, Polysorbate 20, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Trisodium Ethylenediamine Disuccinate, Ethoxydiglycol, Sodium Benzoate, Caprylyl Glycol, Ethylhexylglycerin, Phenoxyethanol, Chlorphenesin.",24.4,"['aqua (water)', 'glycerin', 'lactococcus ferment lysate', 'acetyl hexapeptide-8', 'pentapeptide-18', 'palmitoyl tripeptide-1', 'palmitoyl tetrapeptide-7', 'palmitoyl tripeptide-38', 'dipeptide diaminobutyroyl benzylamide diacetate', 'acetylarginyltryptophyl diphenylglycine', 'sodium hyaluronate crosspolymer', 'sodium hyaluronate', 'allantoin', 'glycine', 'alanine', 'serine', 'valine', 'isoleucine', 'proline', 'threonine', 'histidine', 'phenylalanine', 'arginine', 'aspartic acid', 'trehalose', 'fructose', 'glucose', 'maltose', 'urea', 'sodium pca', 'pca', 'sodium lactate', 'citric acid', 'hydroxypropyl cyclodextrin', 'sodium chloride', 'sodium hydroxide', 'butylene glycol', 'pentylene glycol', 'acacia senegal gum', 'xanthan gum', 'carbomer', 'polysorbate 20', 'ppg-26-buteth-26', 'peg-40 hydrogenated castor oil', 'trisodium ethylenediamine disuccinate', 'ethoxydiglycol', 'sodium benzoate', 'caprylyl glycol', 'ethylhexylglycerin', 'phenoxyethanol', 'chlorphenesin']",51,60.0,ml
The Ordinary Hyaluronic Acid 2% + B5 Hydration Support Formula 30ml,The Ordinary,https://www.lookfantastic.com/the-ordinary-hyaluronic-acid-2-b5-hydration-support-formula-30ml/11363395.html,Moisturiser,"Aqua (Water), Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Panthenol, Ahnfeltia Concinna Extract, Glycerin, Pentylene Glycol, Propanediol, Polyacrylate Crosspolymer-6, Ppg-26-Buteth-26, Peg-40 Hydrogenated Castor Oil, Trisodium Ethylenediamine Disuccinate, Citric Acid, Ethoxydiglycol, Caprylyl Glycol, Hexylene Glycol, Ethylhexylglycerin, Phenoxyethanol, Chlorphenesin.",6.2,"['aqua (water)', 'sodium hyaluronate', 'sodium hyaluronate crosspolymer', 'panthenol', 'ahnfeltia concinna extract', 'glycerin', 'pentylene glycol', 'propanediol', 'polyacrylate crosspolymer-6', 'ppg-26-buteth-26', 'peg-40 hydrogenated castor oil', 'trisodium ethylenediamine disuccinate', 'citric acid', 'ethoxydiglycol', 'caprylyl glycol', 'hexylene glycol', 'ethylhexylglycerin', 'phenoxyethanol', 'chlorphenesin']",19,30.0,ml
The Ordinary Hyaluronic Acid 2% + B5 Supersize Serum 60ml,The Ordinary,https://www.lookfantastic.com/the-ordinary-hyaluronic-acid-2-b5-supersize-serum-60ml/12243647.html,Serum,"Aqua (Water), Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Panthenol, Ahnfeltia Concinna Extract, Glycerin, Pentylene Glycol, Propanediol, Polyacrylate Crosspolymer-6, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Trisodium Ethylenediamine Disuccinate, Citric Acid, Ethoxydiglycol, Caprylyl Glycol, Hexylene Glycol, Ethylhexylglycerin, Phenoxyethanol, Chlorphenesin.",11.0,"['aqua (water)', 'sodium hyaluronate', 'sodium hyaluronate crosspolymer', 'panthenol', 'ahnfeltia concinna extract', 'glycerin', 'pentylene glycol', 'propanediol', 'polyacrylate crosspolymer-6', 'ppg-26-buteth-26', 'peg-40 hydrogenated castor oil', 'trisodium ethylenediamine disuccinate', 'citric acid', 'ethoxydiglycol', 'caprylyl glycol', 'hexylene glycol', 'ethylhexylglycerin', 'phenoxyethanol', 'chlorphenesin']",19,60.0,ml
The Ordinary Lactic Acid 10% + HA 2% Superficial Peeling Formulation 30ml,The Ordinary,https://www.lookfantastic.com/the-ordinary-lactic-acid-10-ha-2-superficial-peeling-formulation-30ml/11363400.html,Peel,"Aqua (Water), Lactic Acid, Glycerin, Pentylene Glycol, Arginine, Potassium Citrate, Triethanolamine, Sodium Hyaluronate Crosspolymer, Tasmannia Lanceolata Fruit/Leaf Extract, Acacia Senegal Gum, Xanthan Gum, Trisodium Ethylenediamine Disuccinate, PPG-26-Buteth-26, Ethyl 2,2-Dimethylhydrocinnamal, PEG-40 Hydrogenated Castor Oil, Ethylhexylglycerin, 1,2-Hexanediol, Caprylyl Glycol.",6.1,"['aqua (water)', 'lactic acid', 'glycerin', 'pentylene glycol', 'arginine', 'potassium citrate', 'triethanolamine', 'sodium hyaluronate crosspolymer', 'tasmannia lanceolata fruit/leaf extract', 'acacia senegal gum', 'xanthan gum', 'trisodium ethylenediamine disuccinate', 'ppg-26-buteth-26', 'ethyl 2,2-dimethylhydrocinnamal', 'peg-40 hydrogenated castor oil', 'ethylhexylglycerin', '1,2-hexanediol', 'caprylyl glycol']",18,30.0,ml
